Agent;Death;Fish;12;26
Tick;79;31;50
Agent;Birth;Shark;29;31
Agent;Birth;Shark;12;30
Agent;Death;Shark;35;3
Agent;Birth;Shark;25;23
Agent;Birth;Shark;35;26
Agent;Birth;Shark;24;29
Agent;Birth;Shark;3;48
Agent;Death;Shark;17;9
Agent;Death;Fish;1;10
Agent;Birth;Shark;2;11
Agent;Birth;Shark;28;29
Agent;Birth;Shark;14;38
Agent;Death;Shark;41;1
Agent;Death;Shark;25;7
Agent;Death;Shark;42;38
Agent;Birth;Shark;20;23
Agent;Birth;Shark;23;40
Agent;Death;Shark;44;49
Agent;Death;Shark;45;23
Agent;Death;Shark;29;11
Agent;Birth;Shark;31;22
Agent;Death;Shark;0;4
Agent;Birth;Shark;36;31
Agent;Death;Shark;44;22
Agent;Birth;Shark;37;0
Agent;Death;Shark;27;15
Agent;Death;Shark;23;18
Agent;Birth;Shark;12;26
Agent;Death;Shark;1;45
Agent;Death;Shark;15;6
Agent;Death;Shark;20;6
Agent;Death;Shark;11;13
Tick;80;30;49
Agent;Death;Shark;2;49
Agent;Death;Fish;0;9
Agent;Death;Shark;14;37
Agent;Death;Shark;38;0
Tick;81;27;48
Agent;Death;Fish;30;31
Agent;Death;Fish;1;13
Agent;Death;Fish;25;42
Tick;82;27;45
Agent;Death;Fish;15;25
Tick;83;27;44
Agent;Death;Fish;15;37
Tick;84;27;43
Agent;Death;Fish;28;42
Tick;85;27;42
Agent;Death;Shark;35;29
Tick;86;26;42
Agent;Death;Shark;36;25
Tick;87;25;42
Agent;Death;Shark;27;22
Agent;Death;Shark;27;29
Agent;Death;Shark;35;16
Tick;88;22;42
Tick;89;22;42
Agent;Death;Fish;14;31
Agent;Death;Fish;12;23
Tick;90;22;40
Agent;Death;Fish;13;23
Tick;91;22;39
Agent;Death;Shark;27;23
Tick;92;21;39
Agent;Birth;Fish;10;36
Agent;Birth;Fish;17;11
Agent;Birth;Fish;36;35
Agent;Birth;Fish;7;2
Agent;Birth;Fish;40;14
Agent;Birth;Fish;12;43
Agent;Birth;Fish;12;6
Agent;Birth;Fish;4;30
Agent;Birth;Fish;39;37
Agent;Birth;Fish;45;8
Agent;Birth;Fish;43;12
Agent;Birth;Fish;32;36
Agent;Birth;Fish;21;35
Agent;Birth;Fish;48;14
Agent;Birth;Fish;10;23
Agent;Birth;Fish;31;9
Agent;Birth;Fish;11;2
Agent;Birth;Fish;38;41
Agent;Birth;Fish;29;46
Agent;Birth;Fish;35;37
Agent;Birth;Fish;19;6
Agent;Birth;Fish;2;23
Agent;Birth;Fish;4;36
Agent;Birth;Fish;17;40
Agent;Birth;Fish;15;8
Agent;Birth;Fish;44;17
Agent;Birth;Fish;13;5
Agent;Birth;Fish;7;5
Agent;Birth;Fish;18;36
Agent;Birth;Fish;23;45
Agent;Birth;Fish;18;29
Agent;Birth;Fish;48;12
Agent;Birth;Fish;22;34
Agent;Birth;Fish;26;15
Agent;Birth;Fish;6;42
Agent;Birth;Fish;35;45
Agent;Birth;Fish;13;1
Agent;Birth;Fish;37;35
Agent;Birth;Fish;20;1
Agent;Death;Fish;22;44
Agent;Death;Fish;48;14
Tick;93;21;77
Agent;Death;Fish;18;29
Agent;Death;Fish;23;45
Tick;94;21;74
Agent;Death;Shark;36;30
Agent;Death;Fish;18;30
Agent;Death;Fish;48;13
Tick;95;20;72
Agent;Birth;Shark;10;28
Agent;Birth;Shark;49;8
Agent;Birth;Shark;18;30
Agent;Birth;Shark;22;46
Agent;Birth;Shark;13;27
Agent;Birth;Shark;23;26
Agent;Death;Shark;10;31
Agent;Death;Shark;23;25
Agent;Death;Shark;34;28
Agent;Death;Shark;21;31
Agent;Death;Shark;3;49
Agent;Death;Fish;48;14
Agent;Birth;Shark;48;13
Agent;Death;Shark;31;30
Agent;Birth;Shark;14;37
Agent;Death;Shark;20;18
Agent;Death;Fish;30;46
Agent;Birth;Shark;30;45
Agent;Death;Shark;30;19
Agent;Death;Shark;37;31
Agent;Death;Shark;40;3
Agent;Death;Shark;12;31
Tick;96;18;70
Agent;Death;Fish;9;26
Agent;Death;Shark;48;8
Tick;97;17;69
Agent;Death;Shark;21;28
Agent;Death;Fish;49;9
Tick;98;16;68
Agent;Death;Fish;47;16
Tick;99;16;67
Agent;Death;Fish;46;17
Agent;Death;Shark;16;35
Tick;100;15;66
Tick;101;15;66
Agent;Death;Fish;23;45
Agent;Death;Fish;29;49
Tick;102;15;64
Tick;103;15;64
Agent;Death;Fish;48;18
Tick;104;15;63
Agent;Death;Fish;10;29
Tick;105;15;62
Tick;106;15;62
Agent;Death;Fish;31;41
Tick;107;15;61
Tick;108;15;61
Agent;Death;Fish;6;27
Agent;Death;Fish;30;49
Tick;109;15;59
Tick;110;15;59
Agent;Death;Shark;19;34
Tick;111;14;59
Agent;Birth;Shark;7;25
Agent;Birth;Shark;25;43
Agent;Birth;Shark;10;26
Agent;Birth;Shark;1;20
Agent;Birth;Shark;29;49
Agent;Death;Fish;14;25
Agent;Birth;Shark;15;25
Agent;Birth;Shark;1;10
Agent;Death;Shark;20;36
Agent;Death;Shark;21;1
Agent;Death;Shark;15;26
Agent;Death;Shark;20;33
Agent;Death;Shark;0;12
Agent;Death;Shark;15;35
Agent;Birth;Shark;31;42
Tick;112;16;58
Tick;113;16;58
Agent;Death;Shark;2;10
Tick;114;15;58
Agent;Death;Fish;22;41
Agent;Death;Fish;34;40
Tick;115;15;56
Agent;Death;Fish;26;42
Tick;116;15;55
Agent;Death;Fish;22;40
Agent;Death;Fish;34;38
Tick;117;15;53
Tick;118;15;53
Agent;Death;Fish;33;38
Tick;119;15;52
Agent;Death;Shark;1;19
Tick;120;14;52
Agent;Death;Fish;29;39
Agent;Death;Shark;9;31
Tick;121;13;51
Agent;Death;Fish;24;41
Tick;122;13;50
Agent;Death;Shark;26;1
Tick;123;12;50
Agent;Birth;Fish;8;39
Agent;Birth;Fish;20;7
Agent;Birth;Fish;12;16
Agent;Birth;Fish;39;14
Agent;Birth;Fish;14;40
Agent;Birth;Fish;12;8
Agent;Birth;Fish;0;37
Agent;Birth;Fish;46;36
Agent;Birth;Fish;8;10
Agent;Birth;Fish;27;11
Agent;Birth;Fish;5;0
Agent;Birth;Fish;17;12
Agent;Birth;Fish;2;39
Agent;Birth;Fish;19;40
Agent;Birth;Fish;12;5
Agent;Birth;Fish;3;5
Agent;Birth;Fish;4;9
Agent;Birth;Fish;25;16
Agent;Birth;Fish;49;48
Agent;Birth;Fish;40;2
Agent;Birth;Fish;12;6
Agent;Birth;Fish;38;38
Agent;Birth;Fish;18;5
Agent;Birth;Fish;0;39
Agent;Birth;Fish;13;22
Agent;Birth;Fish;34;43
Agent;Birth;Fish;14;11
Agent;Birth;Fish;42;24
Agent;Birth;Fish;19;2
Agent;Birth;Fish;11;12
Agent;Birth;Fish;43;36
Agent;Birth;Fish;37;6
Agent;Birth;Fish;39;9
Agent;Birth;Fish;25;29
Agent;Birth;Fish;34;8
Agent;Birth;Fish;6;6
Agent;Birth;Fish;37;35
Agent;Birth;Fish;22;11
Agent;Birth;Fish;9;11
Agent;Birth;Fish;2;35
Agent;Birth;Fish;18;10
Agent;Birth;Fish;12;10
Agent;Birth;Fish;3;14
Agent;Birth;Fish;16;40
Agent;Birth;Fish;17;40
Agent;Birth;Fish;31;9
Agent;Birth;Fish;2;46
Agent;Birth;Fish;19;7
Agent;Birth;Fish;36;31
Agent;Birth;Fish;24;3
Agent;Death;Fish;14;22
Tick;124;12;99
Agent;Death;Shark;10;23
Agent;Death;Shark;30;48
Agent;Death;Fish;13;22
Tick;125;10;98
Tick;126;10;98
Tick;127;10;98
Agent;Birth;Shark;26;35
Agent;Birth;Shark;14;20
Agent;Death;Shark;7;24
Agent;Birth;Shark;24;42
Agent;Death;Shark;11;30
Agent;Death;Shark;5;20
Agent;Death;Shark;32;47
Agent;Death;Shark;20;27
Agent;Death;Shark;42;8
Agent;Death;Fish;36;36
Agent;Birth;Shark;36;37
Tick;128;8;97
Agent;Death;Fish;36;35
Tick;129;8;96
Tick;130;8;96
Tick;131;8;96
Agent;Death;Fish;12;19
Tick;132;8;95
Agent;Death;Fish;11;19
Tick;133;8;94
Agent;Death;Fish;37;38
